@relation 'train-weka.filters.unsupervised.attribute.Remove-V-R28,61,67,86,130,145,147,176,232,235,287,310,332,426,470,481,649-650,873,886,1205,1769,1'

@attribute D27 numeric
@attribute D60 numeric
@attribute D66 numeric
@attribute D85 numeric
@attribute D129 numeric
@attribute D144 numeric
@attribute D146 numeric
@attribute D175 numeric
@attribute D231 numeric
@attribute D234 numeric
@attribute D286 numeric
@attribute D309 numeric
@attribute D331 numeric
@attribute D425 numeric
@attribute D469 numeric
@attribute D480 numeric
@attribute D648 numeric
@attribute D649 numeric
@attribute D872 numeric
@attribute D885 numeric
@attribute D1204 numeric
@attribute D1768 numeric
@attribute Activity numeric

@data
0,0,0.175292,0.066,0.105263,0,0.190476,0.122344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0407,0,0,0,0.238095,0.135509,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
0,0.117647,0,0.044,0.0526,0,0.309524,0.197787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0253,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,1
0,0.117647,0,0,0,0,0.166667,0.190839,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0.0268,0.149593,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,1
1,0,0.0136,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0
0,0,0.0524,0,0,0,0.238095,0.17198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00852,0.105263,0.0303,0.0714,0.103358,0,0,0,0,0,0,0.0833,0,0,0.166667,0,0.125,0,0,0
1,0.0588,0,0,0,0,0,0.164383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0476,0.147708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.0476,0.101741,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,1
1,0,0.0542,0,0,0,0.238095,0.103358,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
0,0,0.109934,0,0,0,0.238095,0.184792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0588,0.0136,0,0,0,0.0238,0.158875,0,0,0,0,0,0,0.0833,0.25,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.111614,0,0,0,0,0,0,0.0833,0.25,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.149829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0882,0.0506,0,0,0,0.452381,0.185578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0588,0,0,0,0,0.119048,0.117129,0,0,0,0.25,0,0,0.166667,0.25,0,0,0,0,0,0,1
0,0,0,0.00635,0.105263,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0294,0,0,0,0,0.119048,0.114416,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0407,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0.0569,0.0247,0,0,0,0.0714,0.130989,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0.102103,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0.00554,0.173184,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0588,0.0181,0,0,0,0.238095,0.193719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0294,0.0942,0,0,0,0.166667,0.113649,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0
1,0,0.1012,0,0,0,0.666667,0.103358,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00953,0.105263,0.0303,0.119048,0.103358,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0
0,0,0,0,0,0,0,0.103999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.055,0.0136,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0136,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0.0356,0.138848,0,0,0,0.333333,0.214675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0275,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.102103,0,0,0,0.0952,0.107057,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0
1,0.0588,0.0449,0,0,0,0.261905,0.235298,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,1
1,0.0588,0.0136,0,0,0,0.214286,0.194352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.114611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0136,0,0,0,0.261905,0.112882,0,0,0,0,0,0,0.166667,0,0,0.0833,0,0,0,0,0
1,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.0238,0.110624,0,0,0,0,0.333333,0,0.25,0.25,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0952,0.149346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0596,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0.351031,0,0.192336,0.210526,0,0.380952,0.380155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.151498,0.017,0.315789,0,0.238095,0.103358,0,0,0,0.5,0.333333,0,0.5,0,0,0,0,0,0,0,1
0,0,0.0253,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0275,0.0364,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.288539,0,0,0,0.119048,0.106722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,1
1,0,0.0271,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0136,0,0,0,0,0.103358,0,0,0,0,0,0,0.166667,0,0,0.25,0,0,0,0,1
0,0,0.0566,0,0,0,0.404762,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0275,0.0136,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.380952,0.125554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0566,0,0,0,0.333333,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0855,0,0,0,0.238095,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.470588,0.161739,0,0,0,0,0.558392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0346,0.105263,0,0.0952,0.103358,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1
1,0,0.0762,0,0,0,0.309524,0.178312,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.103226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0599,0,0,0,0.214286,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.115657,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
1,0,0.0738,0,0,0,0.333333,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.176471,0,0.0651,0.105263,0,0.214286,0.223454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.115657,0,0,0,0.0714,0.103358,0,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0
1,0,0.0136,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0294,0,0.0933,0.157895,0,0.0238,0.11498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.101501,0,0,0,0.47619,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.250589,0,0,0,0.666667,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.106673,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.261905,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0136,0,0,0,0.238095,0.128626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.106673,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0.0925,0.0545,0,0,0,0.238095,0.0939,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0232,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0407,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
1,0,0.0449,0,0,0,0.309524,0.123004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0407,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.00852,0.105263,0.0303,0.0238,0.103358,0,0,0,0,0,0,0.0833,0,0,0.0833,0,0,0,0,0
0,0,0,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0294,0.0506,0,0,0,0.380952,0.131283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0136,0.0191,0.157895,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0317,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.0315,0.0526,0.0606,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0268,0.0542,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,1,1
1,0,0.0136,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0.166667,0,0,0.416667,0,0.375,0,0,1
1,0.0689,0,0,0,0,0.0476,0.15261,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,0
0,0.0588,0.0232,0,0,0,0.190476,0.136787,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0.142063,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0.416667,0,0,0,0,0,0,0,1
0,0,0.0232,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,1
1,0.0588,0.323477,0,0,0,0.0714,0.110484,0,0,0,0.25,0,0,0.166667,0.25,0,0,0,0,0,0,1
0,0.117647,0,0,0,0,0.0238,0.181077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0506,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.140956,0,0,0,0.333333,0.105815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0588,0,0.0806,0.105263,0.0606,0.0952,0.134332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.0294,0.0232,0,0,0,0.380952,0.19677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0476,0.0946,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0.0873,0,0,0,0.214286,0.103358,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0
1,0.055,0.0136,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,1
0,0.0588,0.102103,0,0,0,0.119048,0.0966,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0
0,0,0.0232,0,0,0,0.380952,0.160112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.255947,0.011,0.157895,0,0.0238,0.107589,0.5,0,0,0.25,0,0,0,0,0,0.0833,0,0,0,0,0
1,0,0.0913,0,0,0,0.333333,0.103358,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1
1,0,0.066,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
0,0.0294,0,0,0,0,0,0.126264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0506,0,0,0,0.214286,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,1
0,0,0.0136,0,0,0,0.0952,0.111486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0714,0.125719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.134188,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0238,0.0875,0,0,0,0.25,0,0,0.166667,0.25,0,0,0,0,0,0,1
1,0.117647,0,0,0,0,0.142857,0.198625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.176471,0,0,0,0,0.0714,0.259424,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0271,0,0,0,0.0714,0.103358,0,0,0,0.25,0,0,0.333333,0,0,0,0,0,0,0,1
1,0,0.126499,0,0,0,0.666667,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0238,0.109683,0,0.929471,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00778,0.105263,0.0303,0.0238,0.106482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.263842,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0588,0.0584,0,0,0,0.285714,0.138365,0,0,0,0,0,0,0.0833,0,0,0,0,0,1,0,1
0,0.0588,0,0,0,0,0.285714,0.124032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0952,0.11296,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
0,0.0294,0,0.0762,0.105263,0,0.0476,0.0925,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0.00621,0.0313,0,0,0,0.452381,0.173015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.00852,0.105263,0,0.0476,0.103358,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0136,0,0,0,0.166667,0.103358,0,0,0,0.25,0,0,0.166667,0,0,0,0,0,0,0,1
1,0.0101,0.0759,0,0,0,0.452381,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.0417,0.157895,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.115657,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.140956,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0.117647,0.161739,0,0,0,0.0238,0.175462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0271,0,0,0,0.0238,0.120948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.139752,0.00852,0.157895,0,0.142857,0.103358,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1
0,0.147059,0,0,0,0,0.0238,0.219103,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0,0.204206,0,0,0,0.380952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0882,0,0,0,0,0,0.175389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.235294,0,0,0,0,0.119048,0.287124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.121078,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.055,0,0,0,0,0,0.103358,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0,0,0,0.666667,0,0.75,0,0,0
1,0.0202,0.140956,0,0,0,0.404762,0.118762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.0467,0.105263,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0101,0.0759,0,0,0,0.571429,0.117726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0464,0,0,0,0.261905,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0759,0,0,0,0.333333,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.123186,0,0,0,0.166667,0.139473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.114753,0,0,0,0.619048,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.214286,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0294,0,0,0,0,0.0238,0.139364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,1
0,0,0.161739,0,0,0,0.142857,0.113561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.161739,0.107784,0.210526,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.186554,0,0.0241,0.0526,0,0.642857,0.120794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0275,0.0136,0,0,0,0.119048,0.10766,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.0777,0,0,0,0.261905,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
1,0.0294,0,0,0,0,0.0238,0.135586,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
1,0.0294,0,0.0127,0,0,0.0714,0.122758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0515,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.102103,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0271,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,1
1,0,0.1012,0,0,0,0.642857,0.104572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0101,0.0566,0,0,0,0.47619,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.147059,0.161739,0,0,0,0,0.231133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0913,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1
1,0.055,0.0136,0,0,0,0,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
1,0.0689,0,0,0,0,0.0476,0.139404,0,0,0,0,0.333333,0,0.166667,0.25,0,0,0,0,0,0,1
0,0.0882,0,0,0,0,0.0238,0.160444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.0238,0.109537,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
0,0,0.102103,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0.0833,0.25,0,0,0,0,0,0,0
0,0,0,0.00953,0,0,0.238095,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.10472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.114753,0,0,0,0.547619,0.103358,0,0,0,0,0,0,0.0833,0.25,0,0,0,0,0,0,1
1,0,0.106621,0.017,0.315789,0,0.238095,0.103358,0,0,0,0.5,0.333333,0,0.5,0,0,0,0,0,0,0,1
1,0.117647,0,0,0,0,0.119048,0.208524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.0346,0.105263,0,0.119048,0.103358,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1
0,0,0.0566,0,0,0,0.452381,0.103419,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0855,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0575,0,0,0,0.238095,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.0524,0,0,0,0.166667,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.117647,0.0271,0,0,0,0.166667,0.144189,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,1,1
0,0.0124,0.0566,0,0,0,0.52381,0.149988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0101,0.0759,0,0,0,0.333333,0.119611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.123011,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
1,0.0294,0,0.028,0.0526,0.0303,0.142857,0.0881,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0.271691,0.526316,0.878788,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0588,0,0.0241,0.0526,0,0.190476,0.0895,0,0,0,0.25,0,0,0.166667,0.25,0,0,0,0,0,0,0
0,0,0,0,0,0,0.285714,0.127662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0503,0,0,0,0.238095,0.108344,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.123631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.235294,0,0.0516,0.0526,0.0606,0.261905,0.255872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.115054,0,0,0,0.428571,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
1,0,0.0506,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0275,0.0136,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0124,0.0313,0,0,0,0.261905,0.123046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0202,0.0759,0,0,0,0.595238,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0
1,0,0.0524,0.0256,0.473684,0,0.238095,0.103358,0,0,0,0.75,0,0,0.166667,0,0,0,0,0,0,0,0
1,0,0.101501,0,0,0,0.428571,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.113958,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0
1,0,0.0136,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0.138547,0,0,0,0.547619,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0191,0.0526,0,0.0952,0.133005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0714,0.100311,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.00667,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00504,0.157895,0,0,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0
1,0,0.114753,0,0,0,0.595238,0.103358,0,0,0,0,0,0,0.0833,0.25,0,0,0,0,0,0,1
1,0.0101,0.0389,0,0,0,0.0952,0.104296,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0
1,0,0.0271,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0136,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0.132008,0.157895,0,0,0.124133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.12921,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0
1,0,0.161136,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.107762,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0.166667,0,0,0.166667,0,0,0,0,1
1,0,0.161739,0,0,0,0.0238,0.0995,0,0,0,0.25,0,0,0,0.5,0,0,0,0,0,0,1
1,0,0,0.0241,0.105263,0,0.0714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0304,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.382353,0,0.0997,0.210526,0.121212,0.142857,0.344109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0882,0,0.066,0.105263,0.0303,0.0952,0.17599,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.441177,0,0,0,0,0.0238,0.53811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0407,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.0136,0,0,0,0,0.103358,0,0,0,0,0,0,0.166667,0,0,0.333333,0,0,0,0,0
1,0,0,0,0,0,0,0.103358,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0136,0.00852,0.157895,0,0.309524,0.103358,0,0,0,0.25,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.0114,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0.0833,0,0,0,0,0,1,0,1
1,0,0.0407,0.00852,0.157895,0,0,0.103358,0,0,0,0.25,0,0,0.166667,0,0,0,0,0,1,0,0
1,0,0.0389,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
